Date,Product,Region,Sales,Temperature,Rainfall,Holiday,Holiday_Name,Inventory,TransportTime,Urban
2022-09-04,Tomatoes,California,335.7,13.5,5.3,0,None,196.87,3,0
2022-09-04,Tomatoes,Florida,373.66,19.2,19.9,0,None,528.79,2,1
2022-09-04,Avocados,California,298.72,14.1,11.9,0,None,386.19,1,1
2022-09-04,Avocados,Florida,196.11,27.7,28.5,0,None,149.89,2,0
2022-09-04,Bananas,California,408.05,16.9,5.9,0,None,504.68,1,1
2022-09-04,Bananas,Florida,484.73,17.3,26.7,0,None,448.92,2,1
2022-09-04,Eggs,California,653.24,12.8,16.5,0,None,686.26,1,1
2022-09-04,Eggs,Florida,629.8,17.1,32.8,0,None,475.28,4,1
2022-09-04,Corn,California,303.68,12.8,13.5,0,None,283.41,3,0
2022-09-04,Corn,Florida,333.81,16.6,26.7,0,None,200.21,4,1
2022-09-04,Coconuts,California,138.87,19.9,12.6,0,None,198.93,1,1
2022-09-04,Coconuts,Florida,214.33,22.1,29.7,0,None,306.96,3,0
2022-09-11,Tomatoes,California,426.79,13.7,11.7,0,None,501.94,1,1
2022-09-11,Tomatoes,Florida,299.3,19.3,35.0,0,None,246.38,3,0
2022-09-11,Avocados,California,300.15,12.2,9.3,0,None,440.63,1,1
2022-09-11,Avocados,Florida,233.96,23.2,33.1,0,None,237.34,3,1
2022-09-11,Bananas,California,377.61,10.0,11.2,0,None,274.43,3,0
2022-09-11,Bananas,Florida,512.89,23.5,9.7,0,None,397.59,4,1
2022-09-11,Eggs,California,552.86,16.3,8.7,0,None,596.02,1,1
2022-09-11,Eggs,Florida,597.72,20.9,17.3,0,None,502.22,4,1
2022-09-11,Corn,California,263.31,13.8,10.9,0,None,333.67,1,1
2022-09-11,Corn,Florida,422.09,23.7,25.7,0,None,213.11,3,1
2022-09-11,Coconuts,California,100.18,14.1,0.0,0,None,140.32,2,0
2022-09-11,Coconuts,Florida,245.74,19.9,40.8,0,None,150.3,3,0
2022-09-18,Tomatoes,California,291.03,23.5,19.0,0,None,328.54,3,1
2022-09-18,Tomatoes,Florida,335.82,21.4,28.4,0,None,330.13,2,1
2022-09-18,Avocados,California,254.38,19.7,18.8,0,None,262.32,2,1
2022-09-18,Avocados,Florida,256.49,21.1,10.7,0,None,286.13,2,1
2022-09-18,Bananas,California,355.79,12.8,18.3,0,None,410.61,3,1
2022-09-18,Bananas,Florida,514.04,14.2,22.1,0,None,650.93,3,0
2022-09-18,Eggs,California,623.76,10.2,14.0,0,None,357.03,1,0
2022-09-18,Eggs,Florida,600.37,19.0,19.8,0,None,830.01,3,1
2022-09-18,Corn,California,318.49,14.9,9.4,0,None,252.5,2,0
2022-09-18,Corn,Florida,445.41,13.0,32.2,0,None,647.49,4,0
2022-09-18,Coconuts,California,187.45,13.0,10.2,0,None,107.9,2,1
2022-09-18,Coconuts,Florida,198.37,18.7,32.6,0,None,132.41,3,0
2022-09-25,Tomatoes,California,368.91,10.9,12.5,0,None,342.88,1,0
2022-09-25,Tomatoes,Florida,342.62,23.0,21.3,0,None,446.16,2,1
2022-09-25,Avocados,California,364.66,17.6,13.7,0,None,408.97,3,1
2022-09-25,Avocados,Florida,229.52,15.2,11.7,0,None,273.13,2,1
2022-09-25,Bananas,California,363.11,17.4,22.7,0,None,189.2,1,0
2022-09-25,Bananas,Florida,522.42,22.3,16.4,0,None,423.02,4,0
2022-09-25,Eggs,California,585.54,22.5,9.7,0,None,683.16,2,1
2022-09-25,Eggs,Florida,579.75,17.9,46.1,0,None,790.44,3,1
2022-09-25,Corn,California,337.05,10.0,20.6,0,None,301.6,1,1
2022-09-25,Corn,Florida,376.71,19.5,31.3,0,None,463.17,2,0
2022-09-25,Coconuts,California,113.59,11.8,12.3,0,None,109.92,1,1
2022-09-25,Coconuts,Florida,224.39,20.7,22.3,0,None,167.61,2,1
2022-10-02,Tomatoes,California,328.76,14.9,12.5,0,None,372.74,3,1
2022-10-02,Tomatoes,Florida,202.06,20.0,19.7,0,None,132.32,4,1
2022-10-02,Avocados,California,276.03,15.1,12.1,0,None,265.0,2,1
2022-10-02,Avocados,Florida,135.46,15.4,34.5,0,None,79.35,2,0
2022-10-02,Bananas,California,375.19,16.1,20.6,0,None,501.1,2,1
2022-10-02,Bananas,Florida,357.9,19.6,5.3,0,None,416.63,3,0
2022-10-02,Eggs,California,629.45,13.1,14.2,0,None,435.12,1,0
2022-10-02,Eggs,Florida,603.91,22.0,42.7,0,None,849.99,2,1
2022-10-02,Corn,California,266.96,19.2,15.5,0,None,152.12,1,1
2022-10-02,Corn,Florida,323.7,19.7,26.7,0,None,311.03,3,1
2022-10-02,Coconuts,California,135.75,18.5,27.7,0,None,74.18,1,0
2022-10-02,Coconuts,Florida,147.2,17.7,32.1,0,None,138.81,2,1
2022-10-09,Tomatoes,California,271.22,17.2,19.1,0,None,294.09,3,1
2022-10-09,Tomatoes,Florida,248.16,14.2,21.0,0,None,268.25,3,1
2022-10-09,Avocados,California,274.84,18.4,25.2,0,None,308.97,3,1
2022-10-09,Avocados,Florida,144.92,17.4,16.9,0,None,142.46,4,1
2022-10-09,Bananas,California,386.72,15.8,16.2,0,None,491.31,2,1
2022-10-09,Bananas,Florida,450.47,19.6,5.1,0,None,440.56,4,1
2022-10-09,Eggs,California,572.79,10.0,20.9,0,None,565.0,2,0
2022-10-09,Eggs,Florida,633.73,20.5,26.1,0,None,483.56,2,0
2022-10-09,Corn,California,194.61,14.0,9.9,0,None,279.07,2,1
2022-10-09,Corn,Florida,318.71,24.6,21.3,0,None,293.31,4,1
2022-10-09,Coconuts,California,100.0,12.8,9.1,0,None,111.17,3,1
2022-10-09,Coconuts,Florida,173.49,21.4,25.4,0,None,162.86,2,0
2022-10-16,Tomatoes,California,351.66,13.9,26.0,0,None,296.51,3,1
2022-10-16,Tomatoes,Florida,341.46,18.3,24.0,0,None,356.44,4,1
2022-10-16,Avocados,California,285.86,12.8,17.4,0,None,419.68,2,0
2022-10-16,Avocados,Florida,159.31,20.4,14.4,0,None,124.98,3,1
2022-10-16,Bananas,California,566.99,10.5,12.3,0,None,533.1,3,1
2022-10-16,Bananas,Florida,384.78,19.3,31.2,0,None,404.92,4,0
2022-10-16,Eggs,California,592.74,13.5,6.3,0,None,737.88,1,1
2022-10-16,Eggs,Florida,535.75,19.2,0.7,0,None,458.07,2,1
2022-10-16,Corn,California,191.03,20.8,12.8,0,None,115.49,1,1
2022-10-16,Corn,Florida,309.77,21.0,27.3,0,None,442.25,2,0
2022-10-16,Coconuts,California,117.9,17.4,8.6,0,None,174.29,1,1
2022-10-16,Coconuts,Florida,162.78,20.9,23.9,0,None,211.88,2,1
2022-10-23,Tomatoes,California,340.22,14.3,12.1,0,None,438.64,2,1
2022-10-23,Tomatoes,Florida,302.41,24.8,21.3,0,None,231.04,3,1
2022-10-23,Avocados,California,266.9,16.4,12.9,0,None,365.03,1,1
2022-10-23,Avocados,Florida,152.45,16.3,20.1,0,None,200.23,3,1
2022-10-23,Bananas,California,346.66,17.1,7.6,0,None,472.01,1,1
2022-10-23,Bananas,Florida,454.97,20.3,12.9,0,None,604.97,4,1
2022-10-23,Eggs,California,502.14,15.6,6.5,0,None,605.9,3,1
2022-10-23,Eggs,Florida,479.36,20.9,19.2,0,None,324.09,3,1
2022-10-23,Corn,California,235.76,17.4,24.2,0,None,318.18,1,0
2022-10-23,Corn,Florida,193.79,20.6,23.3,0,None,196.64,4,1
2022-10-23,Coconuts,California,100.0,16.1,9.9,0,None,57.87,3,1
2022-10-23,Coconuts,Florida,165.5,22.7,13.4,0,None,195.93,3,1
2022-10-30,Tomatoes,California,306.92,16.4,8.9,0,None,182.54,3,1
2022-10-30,Tomatoes,Florida,314.2,26.0,14.7,0,None,164.86,3,1
2022-10-30,Avocados,California,326.23,16.8,13.1,0,None,169.11,3,1
2022-10-30,Avocados,Florida,189.5,21.0,19.9,0,None,203.22,3,1
2022-10-30,Bananas,California,412.15,23.4,4.0,0,None,235.41,3,1
2022-10-30,Bananas,Florida,423.34,15.6,20.6,0,None,560.99,2,1
2022-10-30,Eggs,California,534.49,17.8,13.4,0,None,596.63,3,1
2022-10-30,Eggs,Florida,542.04,16.3,6.2,0,None,525.34,4,1
2022-10-30,Corn,California,260.11,11.8,8.2,0,None,249.73,1,1
2022-10-30,Corn,Florida,325.09,21.6,27.7,0,None,331.75,4,1
2022-10-30,Coconuts,California,100.0,14.4,11.2,0,None,63.42,3,0
2022-10-30,Coconuts,Florida,157.89,22.2,28.7,0,None,199.04,2,0
2022-11-06,Tomatoes,California,307.34,15.6,23.9,0,None,306.49,1,0
2022-11-06,Tomatoes,Florida,228.21,16.3,40.4,0,None,165.5,4,0
2022-11-06,Avocados,California,273.84,19.1,19.5,0,None,365.43,3,1
2022-11-06,Avocados,Florida,186.67,23.8,18.3,0,None,100.5,4,1
2022-11-06,Bananas,California,379.27,10.0,13.4,0,None,319.72,2,0
2022-11-06,Bananas,Florida,485.44,21.4,19.4,0,None,363.9,3,1
2022-11-06,Eggs,California,543.15,17.3,13.5,0,None,487.36,1,1
2022-11-06,Eggs,Florida,542.93,18.1,16.8,0,None,599.17,2,0
2022-11-06,Corn,California,234.67,12.6,20.4,0,None,146.69,1,0
2022-11-06,Corn,Florida,281.4,22.8,12.9,0,None,212.06,3,1
2022-11-06,Coconuts,California,100.0,14.0,16.9,0,None,126.96,2,0
2022-11-06,Coconuts,Florida,146.14,17.8,15.7,0,None,188.07,4,1
2022-11-13,Tomatoes,California,345.36,20.1,17.2,0,None,267.32,1,1
2022-11-13,Tomatoes,Florida,294.3,20.0,21.1,0,None,182.25,4,1
2022-11-13,Avocados,California,239.58,10.0,15.7,0,None,189.85,1,1
2022-11-13,Avocados,Florida,195.82,21.4,23.4,0,None,130.58,3,1
2022-11-13,Bananas,California,328.58,16.9,13.9,0,None,445.43,1,1
2022-11-13,Bananas,Florida,585.6,17.0,20.9,0,None,590.23,3,1
2022-11-13,Eggs,California,490.75,20.0,9.7,0,None,413.23,1,0
2022-11-13,Eggs,Florida,487.67,20.7,19.3,0,None,508.3,3,0
2022-11-13,Corn,California,168.88,11.3,25.3,0,None,208.44,3,1
2022-11-13,Corn,Florida,259.07,27.0,27.0,0,None,237.69,3,0
2022-11-13,Coconuts,California,100.0,22.6,14.3,0,None,87.43,2,0
2022-11-13,Coconuts,Florida,148.7,23.8,10.9,0,None,100.62,2,1
2022-11-20,Tomatoes,California,413.49,18.4,14.3,1,Thanksgiving,455.88,1,1
2022-11-20,Tomatoes,Florida,338.36,20.7,30.8,1,Thanksgiving,252.17,2,1
2022-11-20,Avocados,California,373.7,16.1,7.4,1,Thanksgiving,444.94,1,1
2022-11-20,Avocados,Florida,237.32,18.3,18.9,1,Thanksgiving,215.04,2,0
2022-11-20,Bananas,California,605.53,15.9,11.7,1,Thanksgiving,500.55,1,1
2022-11-20,Bananas,Florida,508.59,24.2,23.8,1,Thanksgiving,749.85,2,1
2022-11-20,Eggs,California,772.03,15.1,14.1,1,Thanksgiving,540.54,1,1
2022-11-20,Eggs,Florida,852.64,21.9,32.0,1,Thanksgiving,1118.58,2,0
2022-11-20,Corn,California,301.44,20.3,24.3,1,Thanksgiving,162.29,3,0
2022-11-20,Corn,Florida,328.65,14.6,22.5,1,Thanksgiving,255.5,2,1
2022-11-20,Coconuts,California,100.0,19.2,15.0,1,Thanksgiving,138.28,3,0
2022-11-20,Coconuts,Florida,224.11,23.6,22.7,1,Thanksgiving,229.2,2,1
2022-11-27,Tomatoes,California,512.85,19.0,8.3,1,Thanksgiving,650.34,3,1
2022-11-27,Tomatoes,Florida,328.7,26.1,29.8,1,Thanksgiving,351.55,2,1
2022-11-27,Avocados,California,343.9,20.1,12.3,1,Thanksgiving,462.48,1,1
2022-11-27,Avocados,Florida,189.64,17.7,35.1,1,Thanksgiving,104.14,4,1
2022-11-27,Bananas,California,470.57,21.9,6.4,1,Thanksgiving,445.75,3,0
2022-11-27,Bananas,Florida,463.32,22.5,21.4,1,Thanksgiving,488.37,4,1
2022-11-27,Eggs,California,792.7,14.3,21.3,1,Thanksgiving,763.12,2,1
2022-11-27,Eggs,Florida,768.68,22.4,14.6,1,Thanksgiving,1087.38,4,0
2022-11-27,Corn,California,204.42,18.0,8.7,1,Thanksgiving,266.95,3,1
2022-11-27,Corn,Florida,360.85,18.2,25.3,1,Thanksgiving,448.04,3,0
2022-11-27,Coconuts,California,100.81,14.0,26.4,1,Thanksgiving,117.92,1,0
2022-11-27,Coconuts,Florida,200.9,21.4,23.2,1,Thanksgiving,223.77,2,1
2022-12-04,Tomatoes,California,359.21,21.5,5.1,0,None,315.4,1,1
2022-12-04,Tomatoes,Florida,301.08,21.0,0.2,0,None,408.85,2,1
2022-12-04,Avocados,California,318.49,16.0,12.5,0,None,304.31,1,1
2022-12-04,Avocados,Florida,228.54,19.1,10.6,0,None,205.6,3,0
2022-12-04,Bananas,California,387.31,16.6,4.9,0,None,359.76,3,0
2022-12-04,Bananas,Florida,437.29,20.8,17.3,0,None,592.89,2,1
2022-12-04,Eggs,California,500.8,16.6,13.9,0,None,678.37,3,1
2022-12-04,Eggs,Florida,505.34,21.7,11.8,0,None,368.86,2,1
2022-12-04,Corn,California,266.23,21.3,13.3,0,None,386.89,2,1
2022-12-04,Corn,Florida,236.95,21.1,38.1,0,None,321.48,4,1
2022-12-04,Coconuts,California,100.0,14.1,7.4,0,None,131.36,2,0
2022-12-04,Coconuts,Florida,137.67,21.7,8.9,0,None,152.23,3,0
2022-12-11,Tomatoes,California,197.46,15.8,15.7,0,None,124.75,3,0
2022-12-11,Tomatoes,Florida,222.14,24.0,16.5,0,None,118.47,2,1
2022-12-11,Avocados,California,326.33,15.0,8.4,0,None,324.91,2,1
2022-12-11,Avocados,Florida,234.23,27.8,10.3,0,None,323.69,4,1
2022-12-11,Bananas,California,299.27,21.3,5.5,0,None,152.17,3,0
2022-12-11,Bananas,Florida,344.34,25.7,4.3,0,None,472.19,2,1
2022-12-11,Eggs,California,567.98,14.6,22.6,0,None,788.25,3,1
2022-12-11,Eggs,Florida,464.74,20.4,34.6,0,None,671.53,2,1
2022-12-11,Corn,California,201.95,14.6,10.4,0,None,200.05,3,0
2022-12-11,Corn,Florida,330.19,17.5,19.5,0,None,457.29,3,1
2022-12-11,Coconuts,California,117.18,20.5,8.7,0,None,94.87,1,0
2022-12-11,Coconuts,Florida,149.61,26.2,28.9,0,None,139.46,4,1
2022-12-18,Tomatoes,California,471.0,15.4,20.0,1,Christmas,570.89,2,1
2022-12-18,Tomatoes,Florida,306.31,21.2,24.3,1,Christmas,404.88,2,1
2022-12-18,Avocados,California,326.54,18.4,21.0,1,Christmas,231.69,1,1
2022-12-18,Avocados,Florida,286.82,24.1,9.4,1,Christmas,352.46,4,1
2022-12-18,Bananas,California,411.03,17.4,12.3,1,Christmas,528.06,2,1
2022-12-18,Bananas,Florida,489.62,25.9,24.2,1,Christmas,318.41,3,0
2022-12-18,Eggs,California,733.56,20.5,15.6,1,Christmas,1053.26,1,0
2022-12-18,Eggs,Florida,828.21,19.9,23.5,1,Christmas,1164.34,4,0
2022-12-18,Corn,California,219.39,13.5,13.5,1,Christmas,275.07,3,1
2022-12-18,Corn,Florida,411.44,27.4,16.1,1,Christmas,528.27,4,1
2022-12-18,Coconuts,California,100.0,20.0,14.0,1,Christmas,110.86,2,1
2022-12-18,Coconuts,Florida,196.68,20.4,12.5,1,Christmas,187.9,2,0
2022-12-25,Tomatoes,California,404.05,22.6,9.6,1,Christmas,227.26,1,1
2022-12-25,Tomatoes,Florida,330.53,22.3,20.0,1,Christmas,387.67,2,1
2022-12-25,Avocados,California,407.37,16.1,9.8,1,Christmas,455.33,2,0
2022-12-25,Avocados,Florida,324.73,21.5,10.7,1,Christmas,271.62,3,1
2022-12-25,Bananas,California,452.0,15.2,8.0,1,Christmas,463.04,2,1
2022-12-25,Bananas,Florida,566.78,18.8,32.6,1,Christmas,733.36,2,0
2022-12-25,Eggs,California,772.48,17.9,8.6,1,Christmas,1137.89,1,1
2022-12-25,Eggs,Florida,808.77,24.3,13.9,1,Christmas,1056.08,4,1
2022-12-25,Corn,California,268.36,18.9,10.8,1,Christmas,349.23,1,1
2022-12-25,Corn,Florida,369.83,25.0,7.4,1,Christmas,306.14,4,1
2022-12-25,Coconuts,California,120.43,18.4,7.6,1,Christmas,128.94,2,1
2022-12-25,Coconuts,Florida,127.71,22.5,20.1,1,Christmas,106.16,2,1
2023-01-01,Tomatoes,California,538.34,25.4,8.8,1,Christmas,438.09,1,0
2023-01-01,Tomatoes,Florida,275.62,25.5,20.5,1,Christmas,261.27,4,0
2023-01-01,Avocados,California,479.14,15.8,10.1,1,Christmas,673.34,2,1
2023-01-01,Avocados,Florida,290.85,30.2,3.1,1,Christmas,382.82,3,0
2023-01-01,Bananas,California,521.94,19.6,3.3,1,Christmas,588.04,2,1
2023-01-01,Bananas,Florida,522.27,21.1,34.8,1,Christmas,407.61,4,1
2023-01-01,Eggs,California,793.87,23.6,9.8,1,Christmas,482.56,3,0
2023-01-01,Eggs,Florida,780.07,22.9,22.5,1,Christmas,997.22,3,1
2023-01-01,Corn,California,350.16,19.6,8.0,1,Christmas,390.69,1,1
2023-01-01,Corn,Florida,344.04,22.0,13.9,1,Christmas,414.06,4,1
2023-01-01,Coconuts,California,189.81,21.3,8.3,1,Christmas,243.2,3,1
2023-01-01,Coconuts,Florida,182.99,27.9,18.9,1,Christmas,110.37,4,1
2023-01-08,Tomatoes,California,450.35,25.1,16.2,1,New Year,658.77,2,1
2023-01-08,Tomatoes,Florida,385.9,25.2,17.8,1,New Year,228.16,3,1
2023-01-08,Avocados,California,386.83,26.1,12.0,1,New Year,503.87,3,1
2023-01-08,Avocados,Florida,265.23,20.3,25.6,1,New Year,195.21,4,1
2023-01-08,Bananas,California,464.26,17.1,9.5,1,New Year,327.17,1,1
2023-01-08,Bananas,Florida,570.61,27.2,13.3,1,New Year,510.69,2,1
2023-01-08,Eggs,California,767.54,16.9,11.8,1,New Year,912.61,3,1
2023-01-08,Eggs,Florida,832.58,23.8,7.4,1,New Year,1058.24,2,1
2023-01-08,Corn,California,288.79,19.6,7.8,1,New Year,364.09,1,0
2023-01-08,Corn,Florida,378.76,22.1,30.3,1,New Year,229.58,4,1
2023-01-08,Coconuts,California,171.01,17.9,8.2,1,New Year,102.2,3,1
2023-01-08,Coconuts,Florida,229.21,25.4,4.6,1,New Year,338.19,4,1
2023-01-15,Tomatoes,California,324.68,21.6,15.8,0,None,354.04,2,1
2023-01-15,Tomatoes,Florida,318.89,26.1,13.5,0,None,191.89,3,1
2023-01-15,Avocados,California,383.79,24.7,8.5,0,None,319.68,1,1
2023-01-15,Avocados,Florida,223.76,24.1,16.7,0,None,199.32,4,0
2023-01-15,Bananas,California,355.71,26.6,6.7,0,None,526.82,1,1
2023-01-15,Bananas,Florida,511.22,24.9,0.9,0,None,498.97,4,0
2023-01-15,Eggs,California,568.33,16.5,3.6,0,None,345.52,3,1
2023-01-15,Eggs,Florida,567.94,25.9,23.8,0,None,376.85,4,1
2023-01-15,Corn,California,184.21,22.4,13.0,0,None,238.9,1,1
2023-01-15,Corn,Florida,343.78,26.5,15.8,0,None,410.2,2,1
2023-01-15,Coconuts,California,131.01,22.2,9.1,0,None,92.72,1,0
2023-01-15,Coconuts,Florida,198.21,27.6,5.6,0,None,141.69,2,1
2023-01-22,Tomatoes,California,390.34,18.7,9.6,0,None,381.27,2,1
2023-01-22,Tomatoes,Florida,213.08,24.9,21.4,0,None,123.3,3,0
2023-01-22,Avocados,California,314.82,21.7,3.3,0,None,296.32,2,1
2023-01-22,Avocados,Florida,274.63,29.0,25.1,0,None,290.73,4,1
2023-01-22,Bananas,California,427.59,18.0,9.1,0,None,384.14,3,1
2023-01-22,Bananas,Florida,426.5,29.4,33.7,0,None,283.04,2,1
2023-01-22,Eggs,California,549.26,21.7,11.9,0,None,292.66,3,1
2023-01-22,Eggs,Florida,551.94,27.0,14.1,0,None,736.36,3,1
2023-01-22,Corn,California,221.15,18.7,9.5,0,None,122.01,1,0
2023-01-22,Corn,Florida,250.69,24.2,25.0,0,None,127.94,2,1
2023-01-22,Coconuts,California,115.74,26.4,10.8,0,None,70.96,1,1
2023-01-22,Coconuts,Florida,249.97,28.1,30.7,0,None,259.5,3,1
2023-01-29,Tomatoes,California,411.71,20.5,0.0,0,None,417.85,1,1
2023-01-29,Tomatoes,Florida,451.15,31.5,20.9,0,None,542.78,2,1
2023-01-29,Avocados,California,382.51,20.0,12.3,0,None,460.58,2,1
2023-01-29,Avocados,Florida,286.63,28.4,7.8,0,None,248.51,3,0
2023-01-29,Bananas,California,522.82,29.4,0.5,0,None,263.35,1,1
2023-01-29,Bananas,Florida,489.68,25.9,13.1,0,None,413.32,4,0
2023-01-29,Eggs,California,530.09,24.5,10.2,0,None,465.57,2,1
2023-01-29,Eggs,Florida,519.23,25.4,22.4,0,None,666.34,4,1
2023-01-29,Corn,California,138.91,22.0,4.8,0,None,170.54,3,1
2023-01-29,Corn,Florida,300.22,20.9,17.0,0,None,326.54,2,1
2023-01-29,Coconuts,California,157.53,25.6,9.4,0,None,148.32,1,0
2023-01-29,Coconuts,Florida,194.53,23.5,20.3,0,None,261.33,2,0
2023-02-05,Tomatoes,California,444.44,24.3,5.1,0,None,453.41,3,1
2023-02-05,Tomatoes,Florida,302.49,24.1,4.0,0,None,285.42,2,0
2023-02-05,Avocados,California,427.67,26.4,14.7,0,None,280.4,1,1
2023-02-05,Avocados,Florida,274.82,26.7,12.4,0,None,393.58,2,1
2023-02-05,Bananas,California,494.4,21.2,5.1,0,None,411.88,1,1
2023-02-05,Bananas,Florida,560.45,32.7,23.8,0,None,799.76,3,1
2023-02-05,Eggs,California,570.19,23.4,2.8,0,None,656.67,3,1
2023-02-05,Eggs,Florida,529.32,22.9,5.0,0,None,770.64,3,1
2023-02-05,Corn,California,227.36,21.5,14.4,0,None,264.04,3,1
2023-02-05,Corn,Florida,362.26,26.1,9.3,0,None,464.18,4,1
2023-02-05,Coconuts,California,100.0,17.7,1.5,0,None,67.66,2,0
2023-02-05,Coconuts,Florida,240.81,29.4,12.4,0,None,261.48,2,1
2023-02-12,Tomatoes,California,493.9,26.5,11.8,0,None,643.34,3,1
2023-02-12,Tomatoes,Florida,373.08,27.4,5.5,0,None,340.69,3,0
2023-02-12,Avocados,California,326.76,25.9,1.7,0,None,380.4,3,0
2023-02-12,Avocados,Florida,246.02,29.7,19.0,0,None,195.03,2,0
2023-02-12,Bananas,California,478.38,26.1,3.1,0,None,424.69,3,1
2023-02-12,Bananas,Florida,443.69,23.8,17.7,0,None,374.7,3,1
2023-02-12,Eggs,California,534.56,22.4,8.5,0,None,693.61,3,1
2023-02-12,Eggs,Florida,539.95,29.1,10.6,0,None,669.71,4,0
2023-02-12,Corn,California,278.76,21.5,14.9,0,None,368.88,1,1
2023-02-12,Corn,Florida,381.81,23.4,20.7,0,None,435.36,2,1
2023-02-12,Coconuts,California,142.58,22.2,6.7,0,None,192.26,2,0
2023-02-12,Coconuts,Florida,199.14,22.9,4.4,0,None,185.3,3,1
2023-02-19,Tomatoes,California,420.65,21.6,8.9,0,None,402.57,3,0
2023-02-19,Tomatoes,Florida,445.73,23.1,0.0,0,None,409.24,2,1
2023-02-19,Avocados,California,343.29,23.6,7.0,0,None,311.62,1,1
2023-02-19,Avocados,Florida,320.46,22.7,7.3,0,None,347.33,3,1
2023-02-19,Bananas,California,557.38,23.6,8.9,0,None,549.09,3,1
2023-02-19,Bananas,Florida,542.73,27.0,6.5,0,None,572.13,3,1
2023-02-19,Eggs,California,577.25,20.7,6.6,0,None,603.75,3,1
2023-02-19,Eggs,Florida,517.07,24.4,7.7,0,None,625.62,4,1
2023-02-19,Corn,California,318.27,20.2,10.9,0,None,259.59,2,1
2023-02-19,Corn,Florida,321.52,28.6,36.0,0,None,168.63,2,1
2023-02-19,Coconuts,California,160.42,22.8,8.5,0,None,174.77,3,1
2023-02-19,Coconuts,Florida,263.55,30.7,0.0,0,None,338.5,2,1
2023-02-26,Tomatoes,California,607.74,24.2,2.1,0,None,743.62,2,1
2023-02-26,Tomatoes,Florida,436.18,29.7,16.6,0,None,542.05,4,0
2023-02-26,Avocados,California,513.43,24.9,5.8,0,None,417.55,1,0
2023-02-26,Avocados,Florida,343.14,27.7,12.0,0,None,457.13,4,1
2023-02-26,Bananas,California,478.28,20.5,1.7,0,None,594.66,1,0
2023-02-26,Bananas,Florida,532.61,25.1,9.4,0,None,314.15,2,1
2023-02-26,Eggs,California,556.64,21.8,9.7,0,None,295.45,1,1
2023-02-26,Eggs,Florida,545.23,28.0,2.9,0,None,379.74,3,0
2023-02-26,Corn,California,295.11,27.3,3.3,0,None,365.82,2,1
2023-02-26,Corn,Florida,362.02,30.1,11.9,0,None,240.52,3,1
2023-02-26,Coconuts,California,199.84,24.4,5.7,0,None,107.33,3,0
2023-02-26,Coconuts,Florida,316.47,25.0,8.2,0,None,246.39,3,1
2023-03-05,Tomatoes,California,597.27,20.6,0.1,0,None,594.77,3,1
2023-03-05,Tomatoes,Florida,581.22,26.6,3.0,0,None,851.26,3,1
2023-03-05,Avocados,California,395.36,21.1,5.6,0,None,388.88,2,1
2023-03-05,Avocados,Florida,294.41,25.2,19.4,0,None,288.75,3,1
2023-03-05,Bananas,California,478.91,27.3,6.2,0,None,313.85,1,1
2023-03-05,Bananas,Florida,491.07,23.1,19.6,0,None,287.99,4,1
2023-03-05,Eggs,California,525.7,27.1,3.7,0,None,604.71,1,1
2023-03-05,Eggs,Florida,601.93,28.4,22.4,0,None,338.02,4,1
2023-03-05,Corn,California,359.23,27.8,0.0,0,None,466.38,1,1
2023-03-05,Corn,Florida,392.69,30.9,13.2,0,None,291.34,2,1
2023-03-05,Coconuts,California,170.38,23.7,6.8,0,None,196.38,2,0
2023-03-05,Coconuts,Florida,288.21,26.1,10.6,0,None,342.92,3,1
2023-03-12,Tomatoes,California,659.25,28.2,12.1,0,None,897.25,2,0
2023-03-12,Tomatoes,Florida,470.93,30.1,15.7,0,None,330.04,2,1
2023-03-12,Avocados,California,519.06,27.3,4.0,0,None,735.4,2,1
2023-03-12,Avocados,Florida,313.81,26.9,3.8,0,None,274.13,2,0
2023-03-12,Bananas,California,548.26,27.2,4.8,0,None,493.06,2,0
2023-03-12,Bananas,Florida,556.3,27.7,14.5,0,None,283.55,2,1
2023-03-12,Eggs,California,529.95,25.6,3.1,0,None,275.84,2,1
2023-03-12,Eggs,Florida,561.68,32.1,23.9,0,None,633.98,2,1
2023-03-12,Corn,California,282.99,23.7,12.8,0,None,172.76,1,1
2023-03-12,Corn,Florida,487.03,31.2,14.5,0,None,320.22,2,1
2023-03-12,Coconuts,California,224.39,25.6,1.3,0,None,206.63,3,1
2023-03-12,Coconuts,Florida,291.26,30.9,26.5,0,None,333.07,2,1
2023-03-19,Tomatoes,California,647.98,22.8,10.0,0,None,496.45,3,0
2023-03-19,Tomatoes,Florida,455.95,23.0,15.8,0,None,603.72,3,1
2023-03-19,Avocados,California,425.34,21.4,10.0,0,None,471.79,3,0
2023-03-19,Avocados,Florida,345.64,29.4,0.0,0,None,399.07,2,1
2023-03-19,Bananas,California,614.81,30.0,7.6,0,None,348.44,1,1
2023-03-19,Bananas,Florida,707.87,23.3,25.8,0,None,541.74,2,1
2023-03-19,Eggs,California,636.17,22.0,0.0,0,None,798.32,1,0
2023-03-19,Eggs,Florida,635.4,34.5,1.4,0,None,555.03,4,1
2023-03-19,Corn,California,288.46,26.5,2.2,0,None,281.7,3,1
2023-03-19,Corn,Florida,425.46,28.0,18.9,0,None,521.16,2,0
2023-03-19,Coconuts,California,240.75,32.3,0.0,0,None,148.87,1,1
